year,municipality,barcelona neighbourhoods,concept,status,value
2015,Barcelona,el Besòs i el Maresme,foreign population from low or middle income countries (%),,22.4
2015,Barcelona,el Besòs i el Maresme,average income per person (€),,9190
2015,Barcelona,Provençals del Poblenou,employed population (%),,62.5
2015,Barcelona,Provençals del Poblenou,low-skilled workers (%),,8.5
2015,Barcelona,Provençals del Poblenou,population with low studies (%),.., 
2015,Barcelona,Provençals del Poblenou,young population without post-compulsory education (%),.., 
2015,Barcelona,Provençals del Poblenou,foreign population from low or middle income countries (%),,8.8
2015,Barcelona,Provençals del Poblenou,average income per person (€),,13138
2015,Barcelona,Sant Martí de Provençals,employed population (%),,61.4
2015,Barcelona,Sant Martí de Provençals,low-skilled workers (%),,9.3
2015,Barcelona,Sant Martí de Provençals,population with low studies (%),.., 
2015,Barcelona,Sant Martí de Provençals,young population without post-compulsory education (%),.., 
2015,Barcelona,Sant Martí de Provençals,foreign population from low or middle income countries (%),,8.5
2015,Barcelona,Sant Martí de Provençals,average income per person (€),,12857
2015,Barcelona,la Verneda i la Pau,employed population (%),,59
2015,Barcelona,la Verneda i la Pau,low-skilled workers (%),,12.1
2015,Barcelona,la Verneda i la Pau,population with low studies (%),.., 
2015,Barcelona,la Verneda i la Pau,young population without post-compulsory education (%),.., 
2015,Barcelona,la Verneda i la Pau,foreign population from low or middle income countries (%),,9
2015,Barcelona,la Verneda i la Pau,average income per person (€),,11699
2015,Barcelona,total,employed population (%),,59.8
2015,Barcelona,total,low-skilled workers (%),,8.4
2015,Barcelona,total,population with low studies (%),.., 
2015,Barcelona,total,young population without post-compulsory education (%),.., 
2015,Barcelona,total,foreign population from low or middle income countries (%),,11
2015,Barcelona,total,average income per person (€),,14946
2016,Barcelona,el Raval,employed population (%),,52.3
2016,Barcelona,el Raval,low-skilled workers (%),,17.2
2016,Barcelona,el Raval,population with low studies (%),.., 
2016,Barcelona,el Raval,young population without post-compulsory education (%),.., 
2016,Barcelona,el Raval,foreign population from low or middle income countries (%),,38.7
2016,Barcelona,el Raval,average income per person (€),,8540
2016,Barcelona,el Barri Gòtic,employed population (%),,48.4
2016,Barcelona,el Barri Gòtic,low-skilled workers (%),,9.2
2016,Barcelona,el Barri Gòtic,population with low studies (%),.., 
2016,Barcelona,el Barri Gòtic,young population without post-compulsory education (%),.., 
2016,Barcelona,el Barri Gòtic,foreign population from low or middle income countries (%),,20.5
2016,Barcelona,el Barri Gòtic,average income per person (€),,11488
2016,Barcelona,la Barceloneta,employed population (%),,52.2
2016,Barcelona,la Barceloneta,low-skilled workers (%),,11.2
2016,Barcelona,la Barceloneta,population with low studies (%),.., 
2016,Barcelona,la Barceloneta,young population without post-compulsory education (%),.., 
2016,Barcelona,la Barceloneta,foreign population from low or middle income countries (%),,15.7
2016,Barcelona,la Barceloneta,average income per person (€),,11167
2016,Barcelona,"Sant Pere, Santa Caterina i la Ribera",employed population (%),,52.6
2016,Barcelona,"Sant Pere, Santa Caterina i la Ribera",low-skilled workers (%),,9.2
2016,Barcelona,"Sant Pere, Santa Caterina i la Ribera",population with low studies (%),.., 
2016,Barcelona,"Sant Pere, Santa Caterina i la Ribera",young population without post-compulsory education (%),.., 
2016,Barcelona,"Sant Pere, Santa Caterina i la Ribera",foreign population from low or middle income countries (%),,18.5
2016,Barcelona,"Sant Pere, Santa Caterina i la Ribera",average income per person (€),,12020
2016,Barcelona,el Fort Pienc,employed population (%),,61.3
2016,Barcelona,el Fort Pienc,low-skilled workers (%),,5.6
2016,Barcelona,el Fort Pienc,population with low studies (%),.., 
2016,Barcelona,el Fort Pienc,young population without post-compulsory education (%),.., 
2016,Barcelona,el Fort Pienc,foreign population from low or middle income countries (%),,11.7
2016,Barcelona,el Fort Pienc,average income per person (€),,15862
2016,Barcelona,la Sagrada Família,employed population (%),,62.4
2016,Barcelona,la Sagrada Família,low-skilled workers (%),,5.9
2016,Barcelona,la Sagrada Família,population with low studies (%),.., 
2016,Barcelona,la Sagrada Família,young population without post-compulsory education (%),.., 
2016,Barcelona,la Sagrada Família,foreign population from low or middle income countries (%),,11.6
2016,Barcelona,la Sagrada Família,average income per person (€),,15655
2016,Barcelona,la Dreta de l'Eixample,employed population (%),,60.6
2016,Barcelona,la Dreta de l'Eixample,low-skilled workers (%),,3.2
2016,Barcelona,la Dreta de l'Eixample,population with low studies (%),.., 
2016,Barcelona,la Dreta de l'Eixample,young population without post-compulsory education (%),.., 
2016,Barcelona,la Dreta de l'Eixample,foreign population from low or middle income countries (%),,8.4
2016,Barcelona,la Dreta de l'Eixample,average income per person (€),,20516
2016,Barcelona,l'Antiga Esquerra de l'Eixample,employed population (%),,61.3
2016,Barcelona,l'Antiga Esquerra de l'Eixample,low-skilled workers (%),,4.2
2016,Barcelona,l'Antiga Esquerra de l'Eixample,population with low studies (%),.., 
2016,Barcelona,l'Antiga Esquerra de l'Eixample,young population without post-compulsory education (%),.., 
2016,Barcelona,l'Antiga Esquerra de l'Eixample,foreign population from low or middle income countries (%),,10
2016,Barcelona,l'Antiga Esquerra de l'Eixample,average income per person (€),,18541
2016,Barcelona,la Nova Esquerra de l'Eixample,employed population (%),,61.8
2016,Barcelona,la Nova Esquerra de l'Eixample,low-skilled workers (%),,4.9
2016,Barcelona,la Nova Esquerra de l'Eixample,population with low studies (%),.., 
2016,Barcelona,la Nova Esquerra de l'Eixample,young population without post-compulsory education (%),.., 
2016,Barcelona,la Nova Esquerra de l'Eixample,foreign population from low or middle income countries (%),,10.5
2016,Barcelona,la Nova Esquerra de l'Eixample,average income per person (€),,17344
2016,Barcelona,Sant Antoni,employed population (%),,62.2
2016,Barcelona,Sant Antoni,low-skilled workers (%),,6.4
2016,Barcelona,Sant Antoni,population with low studies (%),.., 
2016,Barcelona,Sant Antoni,young population without post-compulsory education (%),.., 
2016,Barcelona,Sant Antoni,foreign population from low or middle income countries (%),,12.5
2016,Barcelona,Sant Antoni,average income per person (€),,15545
2016,Barcelona,el Poble Sec,employed population (%),,58.1
2016,Barcelona,el Poble Sec,low-skilled workers (%),,12.5
2016,Barcelona,el Poble Sec,population with low studies (%),.., 
2016,Barcelona,el Poble Sec,young population without post-compulsory education (%),.., 
2016,Barcelona,el Poble Sec,foreign population from low or middle income countries (%),,20.9
2016,Barcelona,el Poble Sec,average income per person (€),,11196
2016,Barcelona,la Marina del Prat Vermell,employed population (%),,47.3
2016,Barcelona,la Marina del Prat Vermell,low-skilled workers (%),,20.8
2016,Barcelona,la Marina del Prat Vermell,population with low studies (%),.., 
2016,Barcelona,la Marina del Prat Vermell,young population without post-compulsory education (%),.., 
2016,Barcelona,la Marina del Prat Vermell,foreign population from low or middle income countries (%),,6.6
2016,Barcelona,la Marina del Prat Vermell,average income per person (€),,9411
2016,Barcelona,la Marina de Port,employed population (%),,61
2016,Barcelona,la Marina de Port,low-skilled workers (%),,13.4
2016,Barcelona,la Marina de Port,population with low studies (%),.., 
2016,Barcelona,la Marina de Port,young population without post-compulsory education (%),.., 
2016,Barcelona,la Marina de Port,foreign population from low or middle income countries (%),,11.5
2016,Barcelona,la Marina de Port,average income per person (€),,11823
2016,Barcelona,la Font de la Guatlla,employed population (%),,60.1
2016,Barcelona,la Font de la Guatlla,low-skilled workers (%),,7.9
2016,Barcelona,la Font de la Guatlla,population with low studies (%),.., 
2016,Barcelona,la Font de la Guatlla,young population without post-compulsory education (%),.., 
2016,Barcelona,la Font de la Guatlla,foreign population from low or middle income countries (%),,12.3
2016,Barcelona,la Font de la Guatlla,average income per person (€),,14150
2016,Barcelona,Hostafrancs,employed population (%),,60.1
2016,Barcelona,Hostafrancs,low-skilled workers (%),,8.4
2016,Barcelona,Hostafrancs,population with low studies (%),.., 
2016,Barcelona,Hostafrancs,young population without post-compulsory education (%),.., 
2016,Barcelona,Hostafrancs,foreign population from low or middle income countries (%),,15
2016,Barcelona,Hostafrancs,average income per person (€),,13611
2016,Barcelona,la Bordeta,employed population (%),,62.7
2016,Barcelona,la Bordeta,low-skilled workers (%),,8.2
2016,Barcelona,la Bordeta,population with low studies (%),.., 
2016,Barcelona,la Bordeta,young population without post-compulsory education (%),.., 
2016,Barcelona,la Bordeta,foreign population from low or middle income countries (%),,9.8
2016,Barcelona,la Bordeta,average income per person (€),,13748
2016,Barcelona,Sants-Badal,employed population (%),,62
2016,Barcelona,Sants-Badal,low-skilled workers (%),,9.3
2016,Barcelona,Sants-Badal,population with low studies (%),.., 
2016,Barcelona,Sants-Badal,young population without post-compulsory education (%),.., 
2016,Barcelona,Sants-Badal,foreign population from low or middle income countries (%),,13.3
2016,Barcelona,Sants-Badal,average income per person (€),,13435
2016,Barcelona,Sants,employed population (%),,62.7
2016,Barcelona,Sants,low-skilled workers (%),,7.3
2016,Barcelona,Sants,population with low studies (%),.., 
2016,Barcelona,Sants,young population without post-compulsory education (%),.., 
2016,Barcelona,Sants,foreign population from low or middle income countries (%),,11.8
2016,Barcelona,Sants,average income per person (€),,14943
2016,Barcelona,les Corts,employed population (%),,63.4
2016,Barcelona,les Corts,low-skilled workers (%),,3.6
2016,Barcelona,les Corts,population with low studies (%),.., 
2016,Barcelona,les Corts,young population without post-compulsory education (%),.., 
2016,Barcelona,les Corts,foreign population from low or middle income countries (%),,6.3
2016,Barcelona,les Corts,average income per person (€),,19946
2016,Barcelona,la Maternitat i Sant Ramon,employed population (%),,62.1
2016,Barcelona,la Maternitat i Sant Ramon,low-skilled workers (%),,4.3
2016,Barcelona,la Maternitat i Sant Ramon,population with low studies (%),.., 
2016,Barcelona,la Maternitat i Sant Ramon,young population without post-compulsory education (%),.., 
2016,Barcelona,la Maternitat i Sant Ramon,foreign population from low or middle income countries (%),,7.3
2016,Barcelona,la Maternitat i Sant Ramon,average income per person (€),,18117
2016,Barcelona,Pedralbes,employed population (%),,58.7
2016,Barcelona,Pedralbes,low-skilled workers (%),,2.3
2016,Barcelona,Pedralbes,population with low studies (%),.., 
2016,Barcelona,Pedralbes,young population without post-compulsory education (%),.., 
2016,Barcelona,Pedralbes,foreign population from low or middle income countries (%),,6.5
2016,Barcelona,Pedralbes,average income per person (€),,26927
2016,Barcelona,"Vallvidrera, el Tibidabo i les Planes",employed population (%),,62.8
2016,Barcelona,"Vallvidrera, el Tibidabo i les Planes",low-skilled workers (%),,5.3
2016,Barcelona,"Vallvidrera, el Tibidabo i les Planes",population with low studies (%),.., 
2016,Barcelona,"Vallvidrera, el Tibidabo i les Planes",young population without post-compulsory education (%),.., 
2016,Barcelona,"Vallvidrera, el Tibidabo i les Planes",foreign population from low or middle income countries (%),,3.7
2016,Barcelona,"Vallvidrera, el Tibidabo i les Planes",average income per person (€),,18892
2016,Barcelona,Sarrià,employed population (%),,63.4
2016,Barcelona,Sarrià,low-skilled workers (%),,2.3
2016,Barcelona,Sarrià,population with low studies (%),.., 
2016,Barcelona,Sarrià,young population without post-compulsory education (%),.., 
2016,Barcelona,Sarrià,foreign population from low or middle income countries (%),,3.9
2016,Barcelona,Sarrià,average income per person (€),,23101
2016,Barcelona,les Tres Torres,employed population (%),,64.3
2016,Barcelona,les Tres Torres,low-skilled workers (%),,2
2016,Barcelona,les Tres Torres,population with low studies (%),.., 
2016,Barcelona,les Tres Torres,young population without post-compulsory education (%),.., 
2016,Barcelona,les Tres Torres,foreign population from low or middle income countries (%),,3.3
2016,Barcelona,les Tres Torres,average income per person (€),,27700
2016,Barcelona,Sant Gervasi-la Bonanova,employed population (%),,62.4
2016,Barcelona,Sant Gervasi-la Bonanova,low-skilled workers (%),,2.5
2016,Barcelona,Sant Gervasi-la Bonanova,population with low studies (%),.., 
2016,Barcelona,Sant Gervasi-la Bonanova,young population without post-compulsory education (%),.., 
